Symbol,Open Price,High Price,Low Price,Close Price,Close_lag_1,Close_lag_2,MA_7,MA_21,Total Traded Quantity,Volume_change,Turnover,RSI_14,MACD,BB_position,Volatility_14,Momentum_14,Target_Close
RELIANCE,973.0,976.8,967.0,968.95,975.25,978.1,980.6357142857142,1018.4714285714286,3371220,-0.3192770147711892,3273738349.0,10.496338486574587,-13.617614702682545,0.1059267365858696,0.010371600884755153,-97.09999999999991,983.1
RELIANCE,975.0,986.0,972.8,983.1,968.95,975.25,978.6928571428572,1016.3833333333333,3508088,0.04059895230806654,3442124767.0,19.926335174954033,-13.567713852204406,0.24560185954265776,0.011786052322526596,-81.64999999999998,982.55
RELIANCE,983.1,984.7,978.0,982.55,983.1,968.95,978.6714285714287,1013.9452380952382,1656840,-0.5277085409488018,1626181209.0,24.850711988975746,-13.41787456647694,0.2655585230763385,0.010301025620790404,-54.75,975.4
RELIANCE,971.8,980.75,970.0,975.4,982.55,983.1,977.0214285714285,1011.0,2820699,0.7024570869848628,2754314214.0,20.68658047258137,-13.71793923359678,0.23805833431000872,0.010100002708078664,-65.75000000000011,992.8
RELIANCE,976.0,994.2,975.05,992.8,975.4,982.55,979.45,1008.9261904761903,2922714,0.03616656722323075,2884182558.0,31.88064389477816,-12.408668653891823,0.38680286130099645,0.011750793279795725,-46.15000000000009,978.15
RELIANCE,988.95,990.55,975.0,978.15,992.8,975.4,979.4571428571428,1005.9666666666666,3348353,0.1456314233961995,3285903493.0,33.8474364318466,-12.410138499947607,0.2945651148530498,0.011095604025820723,-38.75,975.95
RELIANCE,977.0,982.5,971.1,975.95,978.15,992.8,979.5571428571428,1002.5642857142858,2132072,-0.3632475428964629,2081760479.0,33.210483210483204,-12.445362584464874,0.2925544382013385,0.011068546418238762,-41.0,969.15
RELIANCE,980.25,983.1,966.35,969.15,975.95,978.15,979.5857142857143,997.9499999999998,2779023,0.3034376887834933,2706668840.0,30.13048635824437,-12.873582450289291,0.23954384580775656,0.011007525092636803,-50.25,970.55
RELIANCE,965.9,972.5,964.1,970.55,969.15,975.95,977.7928571428571,993.4642857142857,1880974,-0.32315277707309364,1824529637.0,37.565382786495455,-12.950693941174109,0.27282229499764143,0.00964553569987523,-26.15000000000009,951.2
RELIANCE,971.7,971.9,945.6,951.2,970.55,969.15,973.3142857142858,989.3642857142856,2088058,0.11009402575474203,2006009103.0,35.74660633484163,-14.407112414760036,0.08182319771421503,0.010323010009404918,-31.5,934.2
RELIANCE,952.0,954.5,931.35,934.2,951.2,970.55,967.4285714285714,984.2714285714286,4238988,1.0301102747145912,3997447797.0,28.600405679513187,-16.74012275828443,-0.07361003762142336,0.01091880086438789,-52.75,930.0
RELIANCE,937.35,940.7,925.65,930.0,934.2,951.2,958.4571428571428,979.0833333333334,4198098,-0.009646170265167009,3914538268.0,30.30954428202925,-18.71225197035301,-0.03864231259978682,0.010711794422493568,-45.799999999999955,940.45
RELIANCE,928.05,944.0,928.05,940.45,930.0,934.2,953.0714285714286,975.4428571428571,2807737,-0.33118831432710716,2638876532.0,34.87344314985938,-19.21050417957656,0.11301740738047064,0.011322731991500991,-37.64999999999998,951.2
RELIANCE,949.85,952.8,941.15,951.2,940.45,930.0,949.5357142857143,972.3119047619048,2112135,-0.24774471398140208,2002517642.0,40.914242538723094,-18.524399737463,0.25087448198472717,0.011938129770488245,-24.049999999999955,946.85
RELIANCE,950.0,952.4,944.1,946.85,951.2,940.45,946.35,968.8571428571429,3243601,0.535697765531086,3073707523.0,41.526073619631894,-18.12275779862796,0.2197730922738395,0.011891011486730592,-22.100000000000023,974.7
RELIANCE,949.05,976.9,948.75,974.7,946.85,951.2,946.9428571428572,967.8095238095239,3063379,-0.05556232101297298,2961741219.0,47.08535739070091,-15.379901489869894,0.6052948799581949,0.013926163291080554,-8.399999999999977,968.7
RELIANCE,976.4,981.5,965.0,968.7,974.7,946.85,949.4428571428572,967.1428571428571,2202091,-0.28115620039178957,2140805461.0,45.36944165830829,-13.534302940388443,0.5363445214020212,0.0140073671127192,-13.849999999999909,957.85
RELIANCE,969.0,973.0,956.5,957.85,968.7,974.7,952.8214285714286,965.7571428571428,5333469,1.4220020880154363,5119973489.0,44.27406199021209,-12.799611165833085,0.39398844436519787,0.014182435889571325,-17.549999999999955,953.6
RELIANCE,957.95,966.1,951.8,953.6,957.85,968.7,956.1928571428572,964.7,2067034,-0.6124409835324813,1982696122.0,36.00999286224129,-12.417164776471054,0.34991360175249825,0.013089213931843976,-39.19999999999993,956.25
RELIANCE,954.5,957.15,945.1,956.25,953.6,957.85,958.45,963.6595238095239,2343852,0.13392039027901825,2227760801.0,41.45199063231851,-11.764625129233309,0.4009945230645549,0.01268938316354682,-21.899999999999977,959.65
RELIANCE,960.0,962.9,955.85,959.65,956.25,953.6,959.657142857143,962.9166666666666,1975712,-0.1570662311442873,1895977557.0,43.69682907965968,-10.848081244597097,0.456917214581865,0.012759132373196534,-16.300000000000068,954.8
RELIANCE,961.0,963.0,952.55,954.8,959.65,956.25,960.7928571428572,962.242857142857,1982466,0.0034185144393514832,1897147293.0,44.36592069100902,-10.39326103589815,0.40352361673190934,0.012701872398779013,-14.350000000000023,955.05
